,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
4435,Northcote,118 Roberts St,2,h,1101000.0,S,Jellis,14/05/2016,5.5,3070.0,2.0,1.0,0.0,229.0,99.0,1910.0,Darebin,-37.7784,145.0042,Northern Metropolitan,11364.0
4436,Northcote,36 Tanner Gr,3,h,926000.0,S,hockingstuart,14/05/2016,5.5,3070.0,3.0,1.0,2.0,380.0,,,Darebin,-37.7709,145.0105,Northern Metropolitan,11364.0
4437,Northcote,6 Clarke St,3,h,1050000.0,SP,Nelson,15/10/2016,5.5,3070.0,3.0,1.0,0.0,158.0,106.0,1910.0,Darebin,-37.7756,144.9891,Northern Metropolitan,11364.0
4438,Northcote,1/78 Helen St,3,h,1010000.0,S,Nelson,15/10/2016,5.5,3070.0,3.0,1.0,1.0,178.0,124.0,2000.0,Darebin,-37.771,144.9974,Northern Metropolitan,11364.0
4439,Northcote,2 Jamieson St,5,h,2155000.0,S,Jellis,15/10/2016,5.5,3070.0,5.0,2.0,2.0,692.0,,1920.0,Darebin,-37.7784,145.0035,Northern Metropolitan,11364.0
4440,Northcote,7/7 Simpson St,2,u,430000.0,PI,Nelson,15/10/2016,5.5,3070.0,2.0,1.0,1.0,0.0,,1970.0,Darebin,-37.7813,145.0062,Northern Metropolitan,11364.0
4441,Northcote,13 Andrew St,3,h,1900000.0,SP,hockingstuart,16/04/2016,5.5,3070.0,3.0,1.0,1.0,522.0,174.0,1910.0,Darebin,-37.7752,145.0032,Northern Metropolitan,11364.0
4442,Northcote,121 Bent St,2,h,888000.0,SP,hockingstuart,16/04/2016,5.5,3070.0,2.0,1.0,1.0,190.0,102.0,1985.0,Darebin,-37.7667,144.9909,Northern Metropolitan,11364.0
4443,Northcote,45 Emmaline St,2,h,1020000.0,S,Nelson,16/04/2016,5.5,3070.0,2.0,1.0,1.0,354.0,97.0,1920.0,Darebin,-37.7638,144.9933,Northern Metropolitan,11364.0
4444,Northcote,34 Oamaru St,3,h,1160000.0,S,hockingstuart,16/04/2016,5.5,3070.0,2.0,3.0,2.0,425.0,,,Darebin,-37.7684,145.0099,Northern Metropolitan,11364.0
4445,Northcote,2/13 Spencer St,2,h,844000.0,S,Barry,16/04/2016,5.5,3070.0,2.0,1.0,1.0,174.0,106.0,1995.0,Darebin,-37.7642,144.9963,Northern Metropolitan,11364.0
4446,Northcote,64 Union St,3,h,1860000.0,S,Nelson,16/04/2016,5.5,3070.0,2.0,3.0,1.0,448.0,,,Darebin,-37.7792,144.9951,Northern Metropolitan,11364.0
4447,Northcote,48 Barry St,3,h,1676000.0,S,Jellis,16/07/2016,5.5,3070.0,3.0,1.0,2.0,401.0,,,Darebin,-37.7801,144.9954,Northern Metropolitan,11364.0
4448,Northcote,10 Campbell Gr,3,t,900000.0,S,Nelson,16/07/2016,5.5,3070.0,3.0,2.0,2.0,608.0,138.0,2012.0,Darebin,-37.7763,144.9967,Northern Metropolitan,11364.0
4449,Northcote,83 Bastings St,3,h,1300000.0,S,Nelson,17/09/2016,5.5,3070.0,3.0,1.0,1.0,328.0,135.0,1920.0,Darebin,-37.7745,145.0045,Northern Metropolitan,11364.0
4450,Northcote,4/140 Darebin Rd,3,u,810000.0,SP,Jellis,17/09/2016,5.5,3070.0,3.0,1.0,2.0,150.0,119.0,2000.0,Darebin,-37.7648,145.0098,Northern Metropolitan,11364.0
4451,Northcote,338 Separation St,2,t,701000.0,SP,Nelson,17/09/2016,5.5,3070.0,2.0,1.0,1.0,0.0,109.0,2000.0,Darebin,-37.7711,145.013,Northern Metropolitan,11364.0
4452,Northcote,1/94 Union St,1,u,410000.0,S,Nelson,17/09/2016,5.5,3070.0,1.0,1.0,0.0,0.0,,,Darebin,-37.7793,144.9972,Northern Metropolitan,11364.0
4453,Northcote,9 Brooke St,2,h,1255000.0,S,Ray,18/03/2017,5.5,3070.0,2.0,1.0,2.0,314.0,120.0,,Darebin,-37.7762,145.003,Northern Metropolitan,11364.0
4454,Northcote,2/19 Glanfield St,2,u,665000.0,PI,Barry,18/03/2017,5.5,3070.0,2.0,1.0,1.0,120.0,76.0,1975.0,Darebin,-37.7715,145.0075,Northern Metropolitan,11364.0
4455,Northcote,17B McFarlane St,2,h,1085000.0,S,McGrath,18/03/2017,5.5,3070.0,2.0,2.0,1.0,152.0,120.0,,Darebin,-37.7661,145.0001,Northern Metropolitan,11364.0
4456,Northcote,7 McLachlan St,3,h,2315000.0,SP,McGrath,18/03/2017,5.5,3070.0,3.0,1.0,2.0,899.0,143.0,1960.0,Darebin,-37.7822,144.9935,Northern Metropolitan,11364.0
4457,Northcote,79 Christmas St,2,h,1170000.0,S,Barry,18/06/2016,5.5,3070.0,2.0,1.0,3.0,453.0,93.0,1920.0,Darebin,-37.7666,145.0132,Northern Metropolitan,11364.0
4458,Northcote,22 Ellesmere St,2,h,875000.0,S,Nelson,18/06/2016,5.5,3070.0,2.0,1.0,1.0,0.0,,,Darebin,-37.7736,145.0074,Northern Metropolitan,11364.0
4459,Northcote,24 Barry St,3,h,1715000.0,S,Harrington,19/11/2016,5.5,3070.0,3.0,1.0,1.0,407.0,143.0,1900.0,Darebin,-37.7799,144.9937,Northern Metropolitan,11364.0
4460,Northcote,178 Beaconsfield Pde,3,h,1396500.0,S,Woodards,19/11/2016,5.5,3070.0,3.0,1.0,1.0,302.0,,,Darebin,-37.7636,144.9864,Northern Metropolitan,11364.0
4461,Northcote,16/62 Cunningham St,1,u,422000.0,S,Chambers,19/11/2016,5.5,3070.0,1.0,1.0,1.0,0.0,40.0,1970.0,Darebin,-37.7827,144.9999,Northern Metropolitan,11364.0
4462,Northcote,26 Hayes St,3,h,1474000.0,S,Jellis,19/11/2016,5.5,3070.0,3.0,1.0,0.0,304.0,131.0,1910.0,Darebin,-37.7642,145.001,Northern Metropolitan,11364.0
4463,Northcote,4A Jessie St,3,h,1340000.0,S,Jellis,19/11/2016,5.5,3070.0,3.0,2.0,1.0,165.0,,1997.0,Darebin,-37.7814,145.0039,Northern Metropolitan,11364.0
4464,Northcote,129 Separation St,3,h,980000.0,S,Nelson,19/11/2016,5.5,3070.0,3.0,1.0,0.0,279.0,,,Darebin,-37.77,145.0049,Northern Metropolitan,11364.0
4465,Northcote,6 Dally St,2,h,1035000.0,S,hockingstuart,22/05/2016,5.5,3070.0,2.0,1.0,2.0,243.0,102.0,1890.0,Darebin,-37.7653,145.0014,Northern Metropolitan,11364.0
4466,Northcote,1/5 Emmaline St,2,u,460000.0,VB,Nelson,22/05/2016,5.5,3070.0,2.0,1.0,1.0,0.0,65.0,2009.0,Darebin,-37.7641,144.9958,Northern Metropolitan,11364.0
4467,Northcote,42 Kellett St,3,h,1760000.0,S,Nelson,22/05/2016,5.5,3070.0,2.0,2.0,2.0,403.0,180.0,1920.0,Darebin,-37.7673,145.0081,Northern Metropolitan,11364.0
4468,Northcote,19a Victoria Rd,3,h,975000.0,S,Barry,22/05/2016,5.5,3070.0,3.0,1.0,2.0,274.0,,2006.0,Darebin,-37.7815,145.0096,Northern Metropolitan,11364.0
4469,Northcote,8 Reid St,2,h,1095000.0,S,Ray,22/08/2016,5.5,3070.0,2.0,1.0,2.0,306.0,86.0,1910.0,Darebin,-37.7644,145.004,Northern Metropolitan,11364.0
4470,Northcote,60 Ross St,3,h,1121000.0,S,Ray,22/08/2016,5.5,3070.0,3.0,1.0,0.0,0.0,,,Darebin,-37.7821,144.9995,Northern Metropolitan,11364.0
4471,Northcote,1/54 Emmaline St,1,u,370000.0,PI,hockingstuart,23/04/2016,5.5,3070.0,2.0,1.0,1.0,0.0,,,Darebin,-37.7635,144.9934,Northern Metropolitan,11364.0
4472,Northcote,12 Stott St,3,h,1225000.0,SP,Barry,23/04/2016,5.5,3070.0,3.0,1.0,2.0,307.0,135.0,1910.0,Darebin,-37.764,144.9976,Northern Metropolitan,11364.0
4473,Northcote,43 Andrew St,4,h,2004000.0,S,Jellis,24/09/2016,5.5,3070.0,3.0,2.0,1.0,569.0,,,Darebin,-37.772,145.0039,Northern Metropolitan,11364.0
4474,Northcote,52 Charles St,2,h,1211000.0,S,Jellis,24/09/2016,5.5,3070.0,2.0,1.0,1.0,178.0,100.0,1900.0,Darebin,-37.777,144.9922,Northern Metropolitan,11364.0
4475,Northcote,167 Clarke St,5,h,4300000.0,SP,McGrath,24/09/2016,5.5,3070.0,4.0,4.0,3.0,569.0,,1910.0,Darebin,-37.7763,144.9964,Northern Metropolitan,11364.0
4476,Northcote,23 Howitt St,3,h,1400000.0,S,Collins,24/09/2016,5.5,3070.0,3.0,1.0,1.0,335.0,,,Darebin,-37.7816,145.0141,Northern Metropolitan,11364.0
4477,Northcote,1/13 Kellett St,2,u,770000.0,S,Nelson,24/09/2016,5.5,3070.0,2.0,1.0,1.0,129.0,115.0,1975.0,Darebin,-37.7668,145.0063,Northern Metropolitan,11364.0
4478,Northcote,130 Mitchell St,3,h,1090000.0,SP,Miles,24/09/2016,5.5,3070.0,3.0,1.0,2.0,318.0,,,Darebin,-37.7733,145.0078,Northern Metropolitan,11364.0
4479,Northcote,33 Oxford St,4,h,1830000.0,S,McGrath,24/09/2016,5.5,3070.0,3.0,1.0,1.0,654.0,,,Darebin,-37.7756,145.0082,Northern Metropolitan,11364.0
4480,Northcote,239 Victoria Rd,3,h,1000000.0,VB,Nelson,24/09/2016,5.5,3070.0,3.0,1.0,1.0,440.0,131.0,1930.0,Darebin,-37.7663,145.0118,Northern Metropolitan,11364.0
4481,Northcote,5/216 Westgarth St,2,u,600000.0,S,Jellis,24/09/2016,5.5,3070.0,2.0,1.0,1.0,671.0,,,Darebin,-37.7833,145.0135,Northern Metropolitan,11364.0
4482,Northcote,2/195 Clarke St,2,u,692000.0,S,Harcourts,25/02/2017,5.5,3070.0,2.0,1.0,1.0,0.0,,2012.0,Darebin,-37.7765,144.9984,Northern Metropolitan,11364.0
4483,Northcote,27 Zoe Cct,3,t,980000.0,S,Harrington,25/02/2017,5.5,3070.0,3.0,2.0,2.0,195.0,,,Darebin,-37.7678,144.9853,Northern Metropolitan,11364.0
4484,Northcote,174 Beaconsfield Pde,4,h,1310000.0,S,Nelson,27/06/2016,5.5,3070.0,4.0,2.0,1.0,355.0,,,Darebin,-37.7636,144.9872,Northern Metropolitan,11364.0
4485,Northcote,14 Northcote St,2,h,1050000.0,S,Barry,27/06/2016,5.5,3070.0,2.0,1.0,2.0,301.0,100.0,1925.0,Darebin,-37.774,145.0081,Northern Metropolitan,11364.0
4486,Northcote,29 Traill St,5,h,1700000.0,S,Nelson,27/06/2016,5.5,3070.0,5.0,3.0,1.0,450.0,265.0,1930.0,Darebin,-37.7701,144.9886,Northern Metropolitan,11364.0
4487,Northcote,162 Bastings St,3,h,2160000.0,S,Jellis,27/11/2016,5.5,3070.0,3.0,2.0,1.0,338.0,90.0,1920.0,Darebin,-37.7757,145.0119,Northern Metropolitan,11364.0
4488,Northcote,13 Vauxhall Rd,3,h,1610000.0,S,Jellis,27/11/2016,5.5,3070.0,3.0,1.0,2.0,501.0,,,Darebin,-37.7771,145.0116,Northern Metropolitan,11364.0
4489,Northcote,13/200 Westgarth St,1,u,400000.0,VB,Nelson,27/11/2016,5.5,3070.0,1.0,1.0,1.0,0.0,43.0,2014.0,Darebin,-37.7831,145.0124,Northern Metropolitan,11364.0
4490,Northcote,160 Bent St,4,h,1420000.0,S,hockingstuart,28/05/2016,5.5,3070.0,3.0,1.0,1.0,465.0,137.0,1890.0,Darebin,-37.7662,144.9889,Northern Metropolitan,11364.0
4491,Northcote,3 Brooke St,4,h,1950000.0,S,hockingstuart,28/05/2016,5.5,3070.0,4.0,2.0,1.0,489.0,140.0,1910.0,Darebin,-37.7762,145.0027,Northern Metropolitan,11364.0
4492,Northcote,4 Clifton St,5,h,1820000.0,SP,hockingstuart,28/05/2016,5.5,3070.0,5.0,3.0,2.0,344.0,230.0,1939.0,Darebin,-37.7677,145.0085,Northern Metropolitan,11364.0
4493,Northcote,27 Vauxhall Rd,4,h,1900000.0,PI,hockingstuart,28/05/2016,5.5,3070.0,3.0,2.0,1.0,537.0,,,Darebin,-37.7763,145.0117,Northern Metropolitan,11364.0
4494,Northcote,3 Atkinson St,3,h,1080000.0,S,Harrington,28/08/2016,5.5,3070.0,2.0,1.0,1.0,348.0,130.0,1910.0,Darebin,-37.7799,145.011,Northern Metropolitan,11364.0
4495,Northcote,17/203 Clarke St,2,u,570000.0,VB,Woodards,28/08/2016,5.5,3070.0,2.0,1.0,1.0,0.0,10.0,1970.0,Darebin,-37.7766,144.9988,Northern Metropolitan,11364.0
4496,Northcote,70 James St,3,h,1450000.0,PI,McGrath,28/08/2016,5.5,3070.0,3.0,1.0,1.0,489.0,,1900.0,Darebin,-37.7756,145.0002,Northern Metropolitan,11364.0
4497,Northcote,14 Jenkins St,3,h,1400000.0,S,McGrath,28/08/2016,5.5,3070.0,3.0,1.0,2.0,582.0,,1932.0,Darebin,-37.7651,145.0062,Northern Metropolitan,11364.0
4498,Northcote,41 Johnson St,2,h,1340000.0,S,McGrath,28/08/2016,5.5,3070.0,2.0,1.0,1.0,297.0,108.0,1910.0,Darebin,-37.7627,144.9986,Northern Metropolitan,11364.0
4499,Northcote,9/28 Ross St,1,u,340000.0,PI,Nelson,28/08/2016,5.5,3070.0,1.0,1.0,1.0,0.0,,,Darebin,-37.7839,144.9991,Northern Metropolitan,11364.0
4500,Northcote,43 Salisbury Gr,4,h,1300000.0,VB,Jellis,28/08/2016,5.5,3070.0,4.0,3.0,2.0,187.0,,1970.0,Darebin,-37.7642,145.0025,Northern Metropolitan,11364.0
4501,Northcote,25 Simpson St,4,h,2340000.0,S,McGrath,28/08/2016,5.5,3070.0,4.0,2.0,3.0,824.0,231.0,1920.0,Darebin,-37.7803,145.0063,Northern Metropolitan,11364.0
4502,Northcote,77 Union St,2,h,1634000.0,SP,Nelson,28/08/2016,5.5,3070.0,2.0,1.0,2.0,376.0,109.0,1920.0,Darebin,-37.7789,144.9952,Northern Metropolitan,11364.0
4503,Northcote,51 Beavers Rd,2,h,910000.0,S,Jellis,30/07/2016,5.5,3070.0,2.0,1.0,1.0,150.0,81.0,1995.0,Darebin,-37.7665,144.9955,Northern Metropolitan,11364.0
4504,Northcote,78 Bridge St,4,h,1650000.0,S,Nelson,30/07/2016,5.5,3070.0,4.0,1.0,1.0,382.0,168.0,1970.0,Darebin,-37.7784,144.9959,Northern Metropolitan,11364.0
4505,Northcote,106 Christmas St,3,t,1130000.0,S,Nelson,30/07/2016,5.5,3070.0,3.0,2.0,1.0,229.0,,,Darebin,-37.7671,145.0153,Northern Metropolitan,11364.0
4506,Northcote,215 Clarke St,4,h,3850000.0,PI,Jellis,30/07/2016,5.5,3070.0,4.0,4.0,8.0,1390.0,,1912.0,Darebin,-37.7767,144.9996,Northern Metropolitan,11364.0
4507,Northcote,155 Westbourne Gr,3,h,1510000.0,PI,Jellis,30/07/2016,5.5,3070.0,3.0,1.0,3.0,327.0,165.0,1900.0,Darebin,-37.7741,144.9971,Northern Metropolitan,11364.0
4508,Northcote,118 Westgarth St,3,h,1500000.0,PI,Jellis,30/07/2016,5.5,3070.0,4.0,1.0,8.0,727.0,,1900.0,Darebin,-37.7825,145.0072,Northern Metropolitan,11364.0
4509,Northcote,120 Westgarth St,4,h,2315000.0,S,Jellis,30/07/2016,5.5,3070.0,3.0,2.0,4.0,750.0,,,Darebin,-37.7825,145.0073,Northern Metropolitan,11364.0
4510,Oak Park,14 Marie St,3,h,892000.0,S,Nelson,3/09/2016,11.5,3046.0,3.0,1.0,3.0,757.0,,,Moreland,-37.718,144.9174,Northern Metropolitan,2651.0
4511,Oak Park,1 Victoria St,2,h,592000.0,S,Barry,3/09/2016,11.5,3046.0,2.0,1.0,2.0,577.0,,,Moreland,-37.7137,144.9167,Northern Metropolitan,2651.0
4512,Oak Park,1/1 Gregory St,3,u,647000.0,S,Brad,3/12/2016,11.5,3046.0,3.0,1.0,2.0,250.0,,,Moreland,-37.7232,144.9148,Northern Metropolitan,2651.0
4513,Oak Park,40 Winifred St,4,h,865000.0,S,Brad,3/12/2016,11.5,3046.0,4.0,1.0,2.0,696.0,160.0,1955.0,Moreland,-37.7209,144.9158,Northern Metropolitan,2651.0
4514,Oak Park,7 Cartwright St,4,h,1350000.0,S,Eview,4/03/2017,11.5,3046.0,4.0,2.0,2.0,590.0,237.0,,Moreland,-37.7151,144.9194,Northern Metropolitan,2651.0
4515,Oak Park,1/9 Cartwright St,2,u,476000.0,S,hockingstuart,6/08/2016,11.5,3046.0,2.0,1.0,1.0,189.0,85.0,1995.0,Moreland,-37.7151,144.9191,Northern Metropolitan,2651.0
4516,Oak Park,40 New Rd,4,h,830000.0,PI,Brad,7/05/2016,11.5,3046.0,4.0,2.0,2.0,616.0,,1950.0,Moreland,-37.7134,144.9096,Northern Metropolitan,2651.0
4517,Oak Park,44 Devereaux St,3,h,706000.0,PI,Eview,7/11/2016,11.5,3046.0,3.0,1.0,0.0,715.0,111.0,1960.0,Moreland,-37.7143,144.9092,Northern Metropolitan,2651.0
4518,Oak Park,11 Murphy St,4,h,920000.0,S,Ray,7/11/2016,11.5,3046.0,4.0,2.0,2.0,780.0,179.0,1965.0,Moreland,-37.7168,144.9171,Northern Metropolitan,2651.0
4519,Oak Park,4/13 Sylvester St,2,u,522000.0,S,Stockdale,8/10/2016,11.5,3046.0,2.0,1.0,1.0,161.0,91.0,2012.0,Moreland,-37.7204,144.9131,Northern Metropolitan,2651.0
4520,Oak Park,5/4 Ethel St,3,u,358500.0,S,Jason,10/09/2016,11.5,3046.0,3.0,1.0,1.0,0.0,,,Moreland,-37.7233,144.9168,Northern Metropolitan,2651.0
4521,Oak Park,7 Pines Gr,4,h,690000.0,S,Brad,10/09/2016,11.5,3046.0,3.0,1.0,1.0,553.0,137.0,1960.0,Moreland,-37.7161,144.9165,Northern Metropolitan,2651.0
4522,Oak Park,4 Ridge Rd,4,h,800000.0,S,Stockdale,10/12/2016,11.5,3046.0,4.0,2.0,1.0,589.0,,,Moreland,-37.7151,144.9157,Northern Metropolitan,2651.0
4523,Oak Park,1/22 Lex Gr,3,t,770000.0,S,Brad,11/02/2017,11.5,3046.0,3.0,2.0,2.0,272.0,138.0,2012.0,Moreland,-37.7182,144.9244,Northern Metropolitan,2651.0
4524,Oak Park,10 Grevillia Rd,5,h,1100000.0,PI,Nelson,12/11/2016,11.5,3046.0,5.0,2.0,4.0,783.0,223.0,1950.0,Moreland,-37.7207,144.9263,Northern Metropolitan,2651.0
4525,Oak Park,19 Valdoone Ct,3,h,727500.0,S,Brad,13/08/2016,11.5,3046.0,3.0,1.0,2.0,719.0,,,Moreland,-37.7152,144.9074,Northern Metropolitan,2651.0
4526,Oak Park,3 Flannery Ct,3,h,925000.0,S,Brad,15/10/2016,11.5,3046.0,3.0,1.0,4.0,815.0,,1997.0,Moreland,-37.7151,144.9062,Northern Metropolitan,2651.0
4527,Oak Park,2/8 Gregory St,2,t,475000.0,PI,Barry,15/10/2016,11.5,3046.0,2.0,1.0,1.0,118.0,113.0,2010.0,Moreland,-37.7232,144.9154,Northern Metropolitan,2651.0
4528,Oak Park,5/25 Ethel St,3,u,651000.0,S,Nelson,16/07/2016,11.5,3046.0,3.0,2.0,2.0,198.0,113.0,2009.0,Moreland,-37.722,144.9169,Northern Metropolitan,2651.0
4529,Oak Park,1/29 Margaret St,3,t,770000.0,SP,Nelson,16/07/2016,11.5,3046.0,3.0,2.0,2.0,264.0,,,Moreland,-37.722,144.9192,Northern Metropolitan,2651.0
4530,Oak Park,63 Vincent St,3,h,900000.0,SP,Nelson,16/07/2016,11.5,3046.0,3.0,1.0,1.0,705.0,,,Moreland,-37.7187,144.914,Northern Metropolitan,2651.0
4531,Oak Park,96 Winifred St,3,h,815500.0,S,Brad,16/07/2016,11.5,3046.0,3.0,2.0,2.0,790.0,165.0,1940.0,Moreland,-37.718,144.9124,Northern Metropolitan,2651.0
4532,Oak Park,1 Jacaranda St,3,h,770000.0,S,Stockdale,17/09/2016,11.5,3046.0,3.0,2.0,2.0,382.0,173.0,1960.0,Moreland,-37.7152,144.9165,Northern Metropolitan,2651.0
4533,Oak Park,4/29 Margaret St,2,t,585500.0,S,Eview,18/03/2017,11.5,3046.0,2.0,1.0,1.0,161.0,86.0,2013.0,Moreland,-37.7218,144.9188,Northern Metropolitan,2651.0
4534,Oak Park,40 Devereaux St,4,h,840000.0,SP,Nelson,18/06/2016,11.5,3046.0,4.0,1.0,2.0,704.0,196.0,1960.0,Moreland,-37.7143,144.9096,Northern Metropolitan,2651.0
4535,Oak Park,20 Lex Gr,4,h,1005000.0,S,Stockdale,19/11/2016,11.5,3046.0,4.0,1.0,1.0,780.0,,,Moreland,-37.7182,144.9246,Northern Metropolitan,2651.0
4536,Oak Park,2/16 Winifred St,2,u,470000.0,VB,Barry,22/05/2016,11.5,3046.0,2.0,1.0,1.0,138.0,76.0,2009.0,Moreland,-37.7209,144.9179,Northern Metropolitan,2651.0
4537,Oak Park,100 Winifred St,3,h,810000.0,SP,Brad,22/08/2016,11.5,3046.0,3.0,1.0,3.0,763.0,93.0,1960.0,Moreland,-37.7178,144.9121,Northern Metropolitan,2651.0
4538,Oak Park,2/21 Gregory St,3,u,550000.0,PI,Brad,27/11/2016,11.5,3046.0,3.0,1.0,1.0,196.0,,,Moreland,-37.7216,144.9157,Northern Metropolitan,2651.0
4539,Oak Park,68 Vincent St,4,h,855333.0,S,Eview,28/08/2016,11.5,3046.0,4.0,1.0,2.0,694.0,183.0,1974.0,Moreland,-37.718,144.9138,Northern Metropolitan,2651.0
4540,Oak Park,11 Hillcrest Rd,5,h,900000.0,VB,Brad,30/07/2016,11.5,3046.0,5.0,2.0,2.0,568.0,260.0,1995.0,Moreland,-37.7129,144.9253,Northern Metropolitan,2651.0
4541,Oak Park,8a Pines Gr,2,h,480000.0,S,Brad,30/07/2016,11.5,3046.0,2.0,1.0,2.0,0.0,,,Moreland,-37.7157,144.9165,Northern Metropolitan,2651.0
4574,Parkville,50 Strickland Rd,4,h,1230000.0,S,Nelson,3/09/2016,2.6,3052.0,4.0,2.0,2.0,357.0,249.0,2009.0,Melbourne,-37.7767,144.9403,Northern Metropolitan,2309.0
4575,Parkville,12/238 The Avenue,3,u,1360000.0,S,Jellis,3/12/2016,2.6,3052.0,3.0,2.0,1.0,0.0,139.0,,Melbourne,-37.7818,144.9576,Northern Metropolitan,2309.0
4576,Parkville,92 Fitzgibbon St,2,h,1805000.0,S,Collins,8/10/2016,2.6,3052.0,2.0,1.0,1.0,187.0,102.0,1890.0,Melbourne,-37.7939,144.9572,Northern Metropolitan,2309.0
4577,Parkville,14/18 Lennon St,1,u,352500.0,S,Jellis,8/10/2016,2.6,3052.0,1.0,1.0,1.0,0.0,,,Melbourne,-37.7864,144.9409,Northern Metropolitan,2309.0
4578,Parkville,47/202 The Avenue,1,u,395000.0,SP,Woodards,11/02/2017,2.6,3052.0,1.0,1.0,1.0,2469.0,,,Melbourne,-37.7827,144.9575,Northern Metropolitan,2309.0
4579,Parkville,9/18 Lennon St,1,h,307000.0,S,Jellis,15/10/2016,2.6,3052.0,1.0,1.0,1.0,0.0,,,Melbourne,-37.7864,144.9409,Northern Metropolitan,2309.0
4580,Parkville,152 Park Dr,2,h,2200000.0,S,Collins,15/10/2016,2.6,3052.0,2.0,2.0,1.0,190.0,172.0,1875.0,Melbourne,-37.7928,144.9575,Northern Metropolitan,2309.0
4581,Parkville,105/459 Royal Pde,1,u,485000.0,PI,Jellis,15/10/2016,2.6,3052.0,1.0,1.0,1.0,0.0,,,Melbourne,-37.7823,144.9593,Northern Metropolitan,2309.0
4582,Parkville,168 Gatehouse St,4,h,1717500.0,S,Collins,19/11/2016,2.6,3052.0,4.0,2.0,1.0,165.0,,,Melbourne,-37.7933,144.9556,Northern Metropolitan,2309.0
4583,Parkville,199 Park Dr,2,h,1265000.0,S,Nelson,19/11/2016,2.6,3052.0,2.0,1.0,0.0,70.0,102.0,1890.0,Melbourne,-37.7931,144.9565,Northern Metropolitan,2309.0
4584,Parkville,5/361 Royal Pde,1,u,401000.0,S,Nelson,19/11/2016,2.6,3052.0,1.0,1.0,1.0,0.0,,,Melbourne,-37.7852,144.9589,Northern Metropolitan,2309.0
4585,Parkville,84 Story St,4,h,2375000.0,S,Red,19/11/2016,2.6,3052.0,4.0,2.0,2.0,182.0,,,Melbourne,-37.7965,144.9544,Northern Metropolitan,2309.0
4586,Parkville,66 Fitzgibbon St,2,h,1851000.0,S,Marshall,22/08/2016,2.6,3052.0,2.0,1.0,1.0,172.0,,1900.0,Melbourne,-37.7948,144.9571,Northern Metropolitan,2309.0
4587,Parkville,11/2 MacArthur Rd,2,u,734600.0,SP,Woodards,22/08/2016,2.6,3052.0,2.0,2.0,1.0,2427.0,,1990.0,Melbourne,-37.7896,144.9584,Northern Metropolitan,2309.0
4588,Parkville,110 Gatehouse St,4,h,1928000.0,S,Jellis,24/09/2016,2.6,3052.0,4.0,1.0,0.0,194.0,186.0,1890.0,Melbourne,-37.7944,144.9542,Northern Metropolitan,2309.0
4589,Parkville,12/196 The Avenue,1,u,526000.0,SP,Nelson,25/02/2017,2.6,3052.0,1.0,1.0,1.0,2488.0,50.0,1995.0,Melbourne,-37.7829,144.9574,Northern Metropolitan,2309.0
4590,Parkville,187 Park Dr,3,h,2236000.0,S,Collins,27/06/2016,2.6,3052.0,4.0,2.0,1.0,154.0,196.0,1890.0,Melbourne,-37.7934,144.9562,Northern Metropolitan,2309.0
4591,Parkville,12/228 The Avenue,1,u,500000.0,S,Nelson,27/11/2016,2.6,3052.0,1.0,1.0,1.0,2431.0,,,Melbourne,-37.7821,144.9576,Northern Metropolitan,2309.0
4592,Parkville,28/238 The Avenue,3,u,1403000.0,S,Nelson,27/11/2016,2.6,3052.0,3.0,2.0,2.0,2401.0,132.0,1980.0,Melbourne,-37.7818,144.9576,Northern Metropolitan,2309.0
4593,Parkville,14 Carrangall Pl,3,h,965000.0,SP,Woodards,28/08/2016,2.6,3052.0,3.0,2.0,2.0,173.0,,,Melbourne,-37.7795,144.9413,Northern Metropolitan,2309.0
4594,Parkville,10/238 The Avenue,3,u,1040000.0,S,Nelson,28/08/2016,2.6,3052.0,3.0,2.0,1.0,0.0,,,Melbourne,-37.7818,144.9576,Northern Metropolitan,2309.0
4595,Parkville,9/196 The Avenue,1,u,526000.0,S,Jellis,30/07/2016,2.6,3052.0,1.0,1.0,1.0,0.0,,1995.0,Melbourne,-37.7829,144.9574,Northern Metropolitan,2309.0
4596,Parkville,17/248 The Avenue,2,u,750000.0,SP,Jellis,30/07/2016,2.6,3052.0,2.0,1.0,1.0,2193.0,,,Melbourne,-37.7813,144.9578,Northern Metropolitan,2309.0
4597,Pascoe Vale,9 Irvine St,3,h,1120000.0,S,Brad,3/09/2016,9.9,3044.0,2.0,1.0,2.0,50.0,141.0,1950.0,Moreland,-37.734,144.9416,Northern Metropolitan,7485.0
4598,Pascoe Vale,7 Virginia St,3,h,770000.0,S,Nelson,3/09/2016,9.9,3044.0,3.0,1.0,4.0,560.0,120.0,1960.0,Moreland,-37.7156,144.9429,Northern Metropolitan,7485.0
4599,Pascoe Vale,2 Hazel Gr,2,h,915000.0,S,New,3/12/2016,9.9,3044.0,2.0,1.0,3.0,629.0,,1975.0,Moreland,-37.7312,144.9399,Northern Metropolitan,7485.0
4600,Pascoe Vale,27 Quick St,4,h,975000.0,S,Brad,3/12/2016,9.9,3044.0,4.0,1.0,1.0,733.0,159.0,1960.0,Moreland,-37.7194,144.9307,Northern Metropolitan,7485.0
